invoice_id;user_id;customer_id;amount
2046;ksandcroft1;724222419-5;6897.45
2047;ahenaughan3;017137369-3;8950.51
2048;gvasilmanov0;604150177-8;5649.1
2049;rmarchenko8;671688460-2;9089.72
2050;jesparza2;604150177-8;4437.48
2051;clangstaff9;017137369-3;6165.57
2052;clangstaff9;236198775-9;1482.38
2053;aepelett6;921481382-5;1844.71
2054;cmayes5;671688460-2;6436.95
2055;cmayes5;604150177-8;1444.41
2056;jesparza2;604150177-8;1901.99
2057;gvasilmanov0;921481382-5;9231.88
2058;clangstaff9;724222419-5;888.51
2059;clangstaff9;017137369-3;1987.09
2060;aepelett6;017137369-3;1352.97
2061;nbernholt7;921481382-5;421.16
2062;aroyle4;921481382-5;4537.2
2063;jesparza2;017137369-3;5024.01
2064;ksandcroft1;837274956-6;1044.12
2065;jesparza2;408840891-8;4413.66
2066;cmayes5;671688460-2;3469.65
2067;cmayes5;408840891-8;1961.99
2068;aroyle4;244174503-4;4419.51
2069;aroyle4;369814086-1;8826.58
2070;jesparza2;604150177-8;3568.28
2071;clangstaff9;017137369-3;5926.59
2072;ahenaughan3;837274956-6;2833.26
2073;gvasilmanov0;921481382-5;3588.65
2074;cmayes5;369814086-1;2798.83
2075;aroyle4;604150177-8;8442.6
2076;rmarchenko8;236198775-9;9315.73
2077;rmarchenko8;369814086-1;5792.35
2078;ahenaughan3;017137369-3;1543.32
2079;nbernholt7;724222419-5;4436.52
2080;aepelett6;017137369-3;2211.7
2081;ahenaughan3;837274956-6;1499.52
2082;ahenaughan3;236198775-9;547.81
2083;rmarchenko8;244174503-4;7898.13
2084;aepelett6;604150177-8;6345.34
2085;nbernholt7;408840891-8;6163.97
2086;ksandcroft1;369814086-1;3760.51
2087;aroyle4;724222419-5;8826.49
2088;cmayes5;244174503-4;7734.99
2089;aepelett6;369814086-1;7626.14
2090;aroyle4;017137369-3;5340.02
2091;ahenaughan3;604150177-8;5252.31
2092;gvasilmanov0;724222419-5;1060.17
2093;aroyle4;604150177-8;5056.9
2094;nbernholt7;244174503-4;3668.65
2095;aepelett6;369814086-1;4772.44
2096;aepelett6;837274956-6;3883.65
2097;clangstaff9;837274956-6;6701.34
2098;rmarchenko8;236198775-9;7497.65
2099;gvasilmanov0;724222419-5;270.1
2100;ahenaughan3;244174503-4;4674.62
2101;gvasilmanov0;604150177-8;3434.15
2102;gvasilmanov0;408840891-8;780.85
2103;clangstaff9;369814086-1;9282.25
2104;aroyle4;244174503-4;8039.25
2105;aepelett6;244174503-4;9808.25
2106;jesparza2;921481382-5;5274.03
2107;aroyle4;837274956-6;6348.96
2108;jesparza2;921481382-5;5155.78
2109;nbernholt7;236198775-9;6193.29
2110;rmarchenko8;408840891-8;2651.22
2111;ksandcroft1;837274956-6;2156.32
2112;ksandcroft1;604150177-8;8404.39
2113;jesparza2;921481382-5;1948.31
2114;gvasilmanov0;671688460-2;1334.74
2115;jesparza2;837274956-6;428.49
2116;aepelett6;369814086-1;7595.77
2117;aepelett6;017137369-3;5098.23
2118;rmarchenko8;604150177-8;8656.07
2119;aroyle4;671688460-2;463.41
2120;rmarchenko8;837274956-6;6698.05
2121;clangstaff9;604150177-8;6939.96
2122;aepelett6;837274956-6;6225.34
2123;ksandcroft1;921481382-5;4632.55
2124;ahenaughan3;236198775-9;5187.29
2125;clangstaff9;604150177-8;6962.28
2126;ahenaughan3;604150177-8;432.22
2127;aroyle4;244174503-4;699.57
2128;rmarchenko8;236198775-9;5874.55
2129;gvasilmanov0;724222419-5;1931.24
2130;clangstaff9;671688460-2;9158.73
2131;cmayes5;244174503-4;3952.27
2132;nbernholt7;017137369-3;9347.35
2133;clangstaff9;724222419-5;8483.33
2134;aroyle4;921481382-5;6053.71
2135;aepelett6;369814086-1;4096.27
2136;nbernholt7;236198775-9;6355.41
2137;ahenaughan3;236198775-9;8177.82
2138;nbernholt7;244174503-4;6359.72
2139;jesparza2;921481382-5;6937.71
2140;jesparza2;604150177-8;520.61
2141;aepelett6;724222419-5;2477.72
2142;nbernholt7;244174503-4;4563.9
2143;ahenaughan3;017137369-3;6663.95
2144;cmayes5;671688460-2;3876.94
2145;aepelett6;604150177-8;224.47
2146;nbernholt7;408840891-8;996.09
2147;ksandcroft1;837274956-6;4507.66
2148;aroyle4;724222419-5;7242.41
2149;gvasilmanov0;408840891-8;5791.36
2150;cmayes5;236198775-9;2050.26
2151;aroyle4;236198775-9;4887.58
2152;jesparza2;369814086-1;2999.07
2153;cmayes5;236198775-9;9215.97
2154;nbernholt7;724222419-5;8602.62
2155;clangstaff9;921481382-5;6642.66
2156;ahenaughan3;236198775-9;4572.49
2157;cmayes5;408840891-8;9929.15
2158;jesparza2;244174503-4;75.61
2159;cmayes5;604150177-8;8829.51
2160;ksandcroft1;017137369-3;3889.79
2161;clangstaff9;671688460-2;9396.72
2162;cmayes5;244174503-4;2350.24
2163;ksandcroft1;604150177-8;1480.84
2164;aepelett6;921481382-5;1151.3
2165;ksandcroft1;921481382-5;5633.44
2166;cmayes5;236198775-9;1964.56
2167;rmarchenko8;236198775-9;2996.65
2168;aepelett6;244174503-4;8404.19
2169;nbernholt7;671688460-2;6230.92
2170;gvasilmanov0;837274956-6;4193.04
2171;gvasilmanov0;837274956-6;2498.2
2172;ahenaughan3;604150177-8;6129.95
2173;ksandcroft1;604150177-8;809.3
2174;ahenaughan3;244174503-4;6448.07
2175;clangstaff9;017137369-3;8104.27
2176;ahenaughan3;369814086-1;2801.51
2177;aepelett6;921481382-5;3169.5
2178;gvasilmanov0;837274956-6;8817.45
2179;ksandcroft1;017137369-3;1083.19
2180;gvasilmanov0;921481382-5;2139.59
2181;jesparza2;017137369-3;9344.3
2182;ksandcroft1;921481382-5;5707.93
2183;aroyle4;604150177-8;7771.26
2184;rmarchenko8;017137369-3;6976.01
2185;aroyle4;671688460-2;616.77
2186;aepelett6;017137369-3;7894.95
2187;ahenaughan3;408840891-8;1996.83
2188;clangstaff9;604150177-8;299.86
2189;aroyle4;724222419-5;4048.2
2190;cmayes5;236198775-9;9700.22
2191;jesparza2;604150177-8;1165.49
2192;nbernholt7;921481382-5;8275.08
2193;ksandcroft1;604150177-8;1788.98
2194;ahenaughan3;837274956-6;2493.67
2195;cmayes5;017137369-3;2199.28
2196;ahenaughan3;244174503-4;2572.12
2197;ksandcroft1;017137369-3;9062.68
2198;nbernholt7;921481382-5;4934.17
2199;ksandcroft1;724222419-5;4345.22
2200;jesparza2;921481382-5;6820.9
2201;rmarchenko8;604150177-8;4186.3
2202;cmayes5;724222419-5;5260.99
2203;gvasilmanov0;369814086-1;5203.34
2204;rmarchenko8;671688460-2;6166.81
2205;rmarchenko8;671688460-2;9493.47
2206;gvasilmanov0;244174503-4;7729.83
2207;rmarchenko8;604150177-8;4922.18
2208;nbernholt7;244174503-4;3472.5
2209;ksandcroft1;671688460-2;166.53
2210;aepelett6;724222419-5;9074.7
2211;nbernholt7;671688460-2;548.05
2212;ahenaughan3;408840891-8;1702.88
2213;ksandcroft1;236198775-9;2289.59
2214;ahenaughan3;671688460-2;4234.65
2215;rmarchenko8;921481382-5;8789.8
2216;jesparza2;921481382-5;1930.53
2217;cmayes5;017137369-3;434.39
2218;rmarchenko8;244174503-4;8351.54
2219;rmarchenko8;236198775-9;5739.65
2220;cmayes5;837274956-6;1817.9
2221;aroyle4;724222419-5;4034.92
2222;clangstaff9;604150177-8;1612.25
2223;aepelett6;236198775-9;4108.93
2224;clangstaff9;369814086-1;8670.8
2225;rmarchenko8;369814086-1;7682.98
2226;jesparza2;724222419-5;2968.9
2227;ksandcroft1;837274956-6;529.32
2228;ahenaughan3;017137369-3;1474.94
2229;gvasilmanov0;724222419-5;814.74
2230;aroyle4;244174503-4;2290.75
2231;gvasilmanov0;244174503-4;3637.37
2232;ksandcroft1;724222419-5;9637.77
2233;aroyle4;724222419-5;1747.09
2234;aroyle4;724222419-5;2480.47
2235;nbernholt7;921481382-5;1821.05
2236;ahenaughan3;604150177-8;5492.22
2237;cmayes5;921481382-5;2615.46
2238;nbernholt7;604150177-8;4500.9
2239;aepelett6;236198775-9;9967.85
2240;nbernholt7;837274956-6;9817.72
2241;clangstaff9;837274956-6;3252.13
2242;cmayes5;837274956-6;545.88
2243;jesparza2;724222419-5;3620.27
2244;ksandcroft1;671688460-2;8759.24
2245;ksandcroft1;408840891-8;5773.05
2246;clangstaff9;837274956-6;6070.44
2247;ksandcroft1;236198775-9;8419.53
2248;jesparza2;017137369-3;1877.52
2249;aroyle4;671688460-2;9897.56
2250;cmayes5;837274956-6;2170.3
2251;clangstaff9;408840891-8;3801.34
2252;aroyle4;724222419-5;7666.62
2253;nbernholt7;236198775-9;6230.09
2254;aepelett6;244174503-4;9194.12
2255;rmarchenko8;604150177-8;2741.97
2256;rmarchenko8;837274956-6;8406.45
2257;rmarchenko8;369814086-1;1479.94
2258;ksandcroft1;837274956-6;8198.01
2259;ksandcroft1;671688460-2;9851.2
2260;clangstaff9;236198775-9;4335.61
2261;nbernholt7;244174503-4;7500.25
2262;clangstaff9;236198775-9;7980.81
2263;aepelett6;724222419-5;7098.03
2264;ksandcroft1;236198775-9;6625.99
2265;jesparza2;671688460-2;4422.65
2266;cmayes5;604150177-8;2967.22
2267;clangstaff9;837274956-6;9850.21
2268;nbernholt7;671688460-2;9227.48
2269;aroyle4;236198775-9;2138.15
2270;aroyle4;921481382-5;1155.66
2271;nbernholt7;017137369-3;5054.92
2272;jesparza2;408840891-8;6268.3
2273;nbernholt7;837274956-6;6824
2274;jesparza2;724222419-5;4798.58
2275;aepelett6;244174503-4;5145.71
2276;cmayes5;724222419-5;2612.59
2277;cmayes5;921481382-5;1255.62
2278;jesparza2;604150177-8;663.1
2279;rmarchenko8;236198775-9;5743.57
2280;cmayes5;921481382-5;6465.09
2281;ahenaughan3;408840891-8;9994.19
2282;gvasilmanov0;369814086-1;5692.81
2283;rmarchenko8;837274956-6;1500.41
2284;aroyle4;017137369-3;572.29
2285;clangstaff9;604150177-8;1999.58
2286;gvasilmanov0;244174503-4;9651.95
2287;cmayes5;017137369-3;8956.86
2288;ahenaughan3;408840891-8;3084.63
2289;ahenaughan3;604150177-8;9234
2290;gvasilmanov0;604150177-8;9135.98
2291;aroyle4;408840891-8;6282.42
2292;nbernholt7;236198775-9;4923.79
2293;aepelett6;244174503-4;746.8
2294;clangstaff9;921481382-5;7301.84
2295;cmayes5;671688460-2;8161.73
2296;aepelett6;017137369-3;6320.65
2297;ksandcroft1;921481382-5;2880.33
2298;aroyle4;837274956-6;1558.4
2299;cmayes5;837274956-6;7103.65
2300;rmarchenko8;921481382-5;5946.28
2301;cmayes5;236198775-9;8252.8
2302;nbernholt7;837274956-6;9432.13
2303;nbernholt7;724222419-5;1533.73
2304;nbernholt7;408840891-8;2600.96
2305;clangstaff9;671688460-2;8850
2306;cmayes5;236198775-9;9357.96
2307;cmayes5;369814086-1;980.43
2308;jesparza2;236198775-9;9246.62
2309;gvasilmanov0;671688460-2;5148.17
2310;aepelett6;671688460-2;6258.82
2311;nbernholt7;837274956-6;6516.76
2312;rmarchenko8;837274956-6;2811.27
2313;rmarchenko8;724222419-5;1624.47
2314;ksandcroft1;408840891-8;5440.12
2315;cmayes5;408840891-8;9679.95
2316;aroyle4;724222419-5;5757.5
2317;ksandcroft1;921481382-5;1814.05
2318;nbernholt7;244174503-4;8544.86
2319;aroyle4;017137369-3;1815.49
2320;clangstaff9;236198775-9;1480.77
2321;cmayes5;017137369-3;2737.27
2322;ksandcroft1;369814086-1;5449.68
2323;jesparza2;408840891-8;6981.17
2324;rmarchenko8;369814086-1;4946.5
2325;clangstaff9;408840891-8;17.61
2326;aroyle4;408840891-8;9768.41
2327;cmayes5;921481382-5;4662
2328;nbernholt7;921481382-5;6051.29
2329;nbernholt7;017137369-3;9332.78
2330;aroyle4;244174503-4;4196.52
2331;ksandcroft1;724222419-5;5418.59
2332;cmayes5;408840891-8;7636.73
2333;clangstaff9;369814086-1;5001.66
2334;aepelett6;724222419-5;2614.08
2335;aroyle4;408840891-8;5210.48
2336;rmarchenko8;236198775-9;3480.95
2337;aroyle4;604150177-8;7010.09
2338;jesparza2;244174503-4;3871.18
2339;gvasilmanov0;604150177-8;9475.03
2340;ahenaughan3;671688460-2;2906
2341;ahenaughan3;671688460-2;8774.73
2342;ahenaughan3;369814086-1;9506.7
2343;ksandcroft1;369814086-1;5288.21
2344;ksandcroft1;408840891-8;7756.56
2345;rmarchenko8;837274956-6;63.8
2346;aroyle4;671688460-2;6179.32
2347;ahenaughan3;671688460-2;8361.88
2348;ksandcroft1;244174503-4;257.87
2349;nbernholt7;671688460-2;5705.94
2350;nbernholt7;369814086-1;9929.79
2351;nbernholt7;017137369-3;6919.42
2352;clangstaff9;244174503-4;6225.71
2353;aepelett6;604150177-8;2184.19
2354;aroyle4;604150177-8;4287.84
2355;aroyle4;724222419-5;7660.15
2356;aepelett6;921481382-5;7672.68
2357;cmayes5;244174503-4;5072.3
2358;gvasilmanov0;017137369-3;9418.38
2359;ahenaughan3;017137369-3;4448.27
2360;aepelett6;369814086-1;8199.85
2361;aepelett6;408840891-8;1838.59
2362;aepelett6;017137369-3;366.38
2363;rmarchenko8;236198775-9;8384.05
2364;nbernholt7;236198775-9;8637.17
2365;rmarchenko8;604150177-8;1988.58
2366;aroyle4;017137369-3;8446
2367;clangstaff9;921481382-5;9903.98
2368;rmarchenko8;724222419-5;4602.9
2369;jesparza2;244174503-4;4401
2370;clangstaff9;017137369-3;6308.68
2371;ksandcroft1;017137369-3;5784.78
2372;clangstaff9;837274956-6;6555.5
2373;aepelett6;921481382-5;2368.54
2374;cmayes5;724222419-5;7208
2375;clangstaff9;604150177-8;1959.4
2376;aepelett6;921481382-5;9266.31
2377;cmayes5;604150177-8;6633.85
2378;clangstaff9;244174503-4;8519.35
2379;gvasilmanov0;604150177-8;4672.24
2380;rmarchenko8;017137369-3;2246.37
2381;nbernholt7;408840891-8;1108.81
2382;cmayes5;408840891-8;8115.68
2383;aepelett6;017137369-3;4031.62
2384;rmarchenko8;408840891-8;823.43
2385;clangstaff9;671688460-2;3358.58
2386;nbernholt7;244174503-4;750.54
2387;clangstaff9;671688460-2;8567.68
2388;aepelett6;236198775-9;855.66
2389;clangstaff9;671688460-2;269.07
2390;cmayes5;408840891-8;6074.54
2391;gvasilmanov0;017137369-3;2213.62
2392;nbernholt7;017137369-3;4163.34
2393;gvasilmanov0;408840891-8;1441.06
2394;cmayes5;369814086-1;6861.18
2395;gvasilmanov0;837274956-6;2172.27
2396;clangstaff9;408840891-8;930.83
2397;aepelett6;724222419-5;4115.75
2398;aroyle4;369814086-1;8816.04
2399;clangstaff9;244174503-4;5895.15
2400;rmarchenko8;837274956-6;1955.52
2401;ahenaughan3;017137369-3;3064.26
2402;aroyle4;244174503-4;6084.77
2403;clangstaff9;236198775-9;1864.2
2404;nbernholt7;244174503-4;762.3
2405;clangstaff9;236198775-9;8957.07
2406;rmarchenko8;236198775-9;6644.48
2407;gvasilmanov0;671688460-2;5408.37
2408;jesparza2;724222419-5;6218.11
2409;clangstaff9;671688460-2;770.47
2410;cmayes5;671688460-2;5058.38
2411;gvasilmanov0;017137369-3;3182.14
2412;ahenaughan3;369814086-1;8434.27
2413;ahenaughan3;017137369-3;9084.66
2414;nbernholt7;604150177-8;8881.21
2415;gvasilmanov0;236198775-9;3707.77
2416;nbernholt7;017137369-3;4302.05
2417;ahenaughan3;017137369-3;4389.58
2418;jesparza2;724222419-5;5366.85
2419;ksandcroft1;369814086-1;8526.93
2420;aroyle4;837274956-6;9907.78
2421;gvasilmanov0;017137369-3;6410.64
2422;aepelett6;017137369-3;1157.32
2423;rmarchenko8;408840891-8;6210.07
2424;aroyle4;671688460-2;8863.69
2425;clangstaff9;724222419-5;2234.79
2426;jesparza2;604150177-8;3042.94
2427;gvasilmanov0;671688460-2;567.72
2428;aroyle4;236198775-9;1568.09
2429;clangstaff9;244174503-4;8644.44
2430;clangstaff9;671688460-2;1712.47
2431;aroyle4;408840891-8;4481.89
2432;rmarchenko8;017137369-3;4853.82
2433;gvasilmanov0;408840891-8;3792.07
2434;ksandcroft1;369814086-1;2246.11
2435;gvasilmanov0;236198775-9;3675.59
2436;rmarchenko8;604150177-8;1232.89
2437;aepelett6;244174503-4;2853.85
2438;aepelett6;369814086-1;7807.86
2439;ksandcroft1;408840891-8;2282.62
2440;jesparza2;671688460-2;3692.56
2441;gvasilmanov0;244174503-4;872.99
2442;clangstaff9;369814086-1;168.01
2443;jesparza2;724222419-5;1247.7
2444;ksandcroft1;921481382-5;7119.96
2445;cmayes5;017137369-3;6068.74
2446;clangstaff9;671688460-2;8564.57
2447;aroyle4;921481382-5;8736.05
2448;aepelett6;017137369-3;918.78
2449;aroyle4;837274956-6;773.3
2450;gvasilmanov0;837274956-6;5872.01
2451;cmayes5;604150177-8;299.51
2452;rmarchenko8;369814086-1;4427.98
2453;ksandcroft1;921481382-5;1299.02
2454;rmarchenko8;369814086-1;8824.47
2455;ahenaughan3;236198775-9;7858.36
2456;aroyle4;236198775-9;7832.98
2457;gvasilmanov0;244174503-4;2750.71
2458;nbernholt7;671688460-2;729.04
2459;aepelett6;236198775-9;6922.23
2460;aroyle4;837274956-6;6823.57
2461;ksandcroft1;671688460-2;3991.51
2462;nbernholt7;236198775-9;5254.42
2463;aepelett6;724222419-5;2601.83
2464;clangstaff9;921481382-5;6234.8
2465;jesparza2;236198775-9;7546.48
2466;aepelett6;369814086-1;2007.81
2467;rmarchenko8;408840891-8;7738.38
2468;aepelett6;921481382-5;7157.77
2469;gvasilmanov0;604150177-8;5696.1
2470;aepelett6;921481382-5;8925.55
2471;jesparza2;369814086-1;3994.54
2472;rmarchenko8;244174503-4;1143.99
2473;jesparza2;236198775-9;6017.99
2474;cmayes5;837274956-6;3951.13
2475;aepelett6;724222419-5;8994.79
2476;clangstaff9;837274956-6;7767.55
2477;clangstaff9;236198775-9;6370.75
2478;rmarchenko8;408840891-8;5614.51
2479;nbernholt7;671688460-2;7083.36
2480;ahenaughan3;671688460-2;748.23
2481;aroyle4;236198775-9;443
2482;aroyle4;604150177-8;9788.2
2483;clangstaff9;244174503-4;7363.18
2484;cmayes5;921481382-5;6546.69
2485;ksandcroft1;671688460-2;2845.9
2486;clangstaff9;671688460-2;461.73
2487;cmayes5;604150177-8;9386.68
2488;aepelett6;017137369-3;2295.16
2489;ksandcroft1;724222419-5;5628.48
2490;aroyle4;604150177-8;7622.05
2491;clangstaff9;837274956-6;47.08
2492;ahenaughan3;724222419-5;4367.16
2493;nbernholt7;724222419-5;8820.77
2494;ksandcroft1;017137369-3;1618.6
2495;cmayes5;837274956-6;7504.53
2496;nbernholt7;244174503-4;7587.04
2497;cmayes5;837274956-6;3494.63
2498;jesparza2;604150177-8;9628.61
2499;nbernholt7;921481382-5;6658.65
2500;nbernholt7;236198775-9;715.04
2501;aepelett6;671688460-2;500.41
2502;cmayes5;244174503-4;5037.67
2503;aroyle4;604150177-8;5612.43
2504;aepelett6;408840891-8;2639.16
2505;ahenaughan3;837274956-6;2519.54
2506;nbernholt7;724222419-5;2406.91
2507;nbernholt7;604150177-8;9636.98
2508;aroyle4;369814086-1;7609.91
2509;aepelett6;236198775-9;4125.26
2510;aroyle4;369814086-1;4541.31
2511;nbernholt7;921481382-5;4819.33
2512;ahenaughan3;236198775-9;5376.66
2513;ahenaughan3;837274956-6;869.13
2514;nbernholt7;837274956-6;6278.14
2515;gvasilmanov0;604150177-8;4275.45
2516;jesparza2;408840891-8;1450.71
2517;clangstaff9;837274956-6;1634.9
2518;cmayes5;244174503-4;4889.31
2519;ksandcroft1;724222419-5;2277.43
2520;gvasilmanov0;369814086-1;5655.78
2521;rmarchenko8;671688460-2;5525.12
2522;aroyle4;604150177-8;985.11
2523;ksandcroft1;837274956-6;9199.54
2524;aroyle4;604150177-8;8157.45
2525;nbernholt7;604150177-8;3012.33
2526;nbernholt7;017137369-3;9192
2527;ksandcroft1;671688460-2;9378.35
2528;aroyle4;017137369-3;7510.47
2529;aepelett6;671688460-2;2094.58
2530;aroyle4;408840891-8;1283.25
2531;gvasilmanov0;369814086-1;7058.4
2532;ksandcroft1;921481382-5;5977.22
2533;gvasilmanov0;837274956-6;8642.71
2534;aroyle4;604150177-8;7839.33
2535;jesparza2;921481382-5;6909.62
2536;gvasilmanov0;408840891-8;715.67
2537;aepelett6;017137369-3;3840.97
2538;aroyle4;244174503-4;5889.23
2539;nbernholt7;408840891-8;4.83
2540;clangstaff9;017137369-3;3491.92
2541;nbernholt7;921481382-5;7595.07
2542;jesparza2;921481382-5;7452.77
2543;clangstaff9;244174503-4;6203.39
2544;ksandcroft1;408840891-8;5861.26
2545;ksandcroft1;837274956-6;6467.45
2546;jesparza2;244174503-4;2960.44
2547;nbernholt7;236198775-9;3992.5
2548;jesparza2;236198775-9;3086.32
2549;nbernholt7;724222419-5;3698.76
2550;ksandcroft1;369814086-1;2145.63
2551;jesparza2;244174503-4;3712.58
2552;clangstaff9;724222419-5;4550.72
2553;cmayes5;671688460-2;3146.86
2554;nbernholt7;604150177-8;1968.99
2555;clangstaff9;921481382-5;8352.52
2556;gvasilmanov0;724222419-5;8187.84
2557;aroyle4;017137369-3;6280.47
2558;aepelett6;408840891-8;2664.09
2559;aroyle4;017137369-3;8795.37
2560;aroyle4;017137369-3;9691.92
2561;aroyle4;017137369-3;5146.16
2562;clangstaff9;837274956-6;7796.63
2563;clangstaff9;408840891-8;2671.15
2564;aroyle4;369814086-1;4875.54
2565;aroyle4;017137369-3;1289.95
2566;aroyle4;244174503-4;7290.18
2567;cmayes5;837274956-6;6286.33
2568;aroyle4;369814086-1;4769.53
2569;ahenaughan3;017137369-3;813.46
2570;aroyle4;369814086-1;6438.25
2571;nbernholt7;921481382-5;4564.82
2572;ahenaughan3;724222419-5;9375.33
2573;aroyle4;604150177-8;5012.23
2574;aroyle4;408840891-8;3931.17
2575;jesparza2;017137369-3;835.53
2576;aroyle4;236198775-9;982.27
2577;aepelett6;408840891-8;8861.73
2578;nbernholt7;837274956-6;5004.46
2579;aroyle4;921481382-5;8548.8
2580;clangstaff9;837274956-6;9844.14
2581;aroyle4;236198775-9;6594.74
2582;ksandcroft1;408840891-8;7149.33
2583;nbernholt7;017137369-3;6106.22
2584;jesparza2;724222419-5;3343.71
2585;aepelett6;671688460-2;2536.42
2586;ahenaughan3;017137369-3;8405.13
2587;clangstaff9;671688460-2;46.97
2588;gvasilmanov0;244174503-4;8936.57
2589;gvasilmanov0;369814086-1;1514.83
2590;jesparza2;236198775-9;2227.67
2591;clangstaff9;604150177-8;2747.28
2592;ksandcroft1;236198775-9;2480.95
2593;jesparza2;236198775-9;8217.69
2594;ksandcroft1;724222419-5;147.78
2595;clangstaff9;724222419-5;5674.67
2596;rmarchenko8;837274956-6;6673.9
2597;jesparza2;369814086-1;3341.38
2598;clangstaff9;837274956-6;5178.22
2599;aroyle4;369814086-1;146.52
2600;aepelett6;408840891-8;4924.12
2601;cmayes5;724222419-5;976.1
2602;aepelett6;837274956-6;9733.53
2603;ksandcroft1;236198775-9;3432.39
2604;cmayes5;244174503-4;7451.94
2605;aepelett6;244174503-4;9948.8
2606;cmayes5;921481382-5;1678.77
2607;jesparza2;369814086-1;8188.04
2608;nbernholt7;837274956-6;2294.1
2609;rmarchenko8;244174503-4;3847.81
2610;ksandcroft1;837274956-6;3049.85
2611;ahenaughan3;369814086-1;2341.82
2612;clangstaff9;244174503-4;5392.84
2613;ksandcroft1;921481382-5;5717.49
2614;nbernholt7;837274956-6;4799.52
2615;gvasilmanov0;921481382-5;2182.42
2616;cmayes5;236198775-9;1938.7
2617;rmarchenko8;369814086-1;5962.23
2618;jesparza2;671688460-2;7336.78
2619;aepelett6;369814086-1;6052.43
2620;cmayes5;837274956-6;3400.12
2621;ahenaughan3;408840891-8;6131.42
2622;aroyle4;244174503-4;6001.04
2623;rmarchenko8;408840891-8;2878.67
2624;rmarchenko8;236198775-9;8610.87
2625;ahenaughan3;408840891-8;9406.26
2626;aepelett6;244174503-4;5886.11
2627;cmayes5;921481382-5;2392.28
2628;jesparza2;236198775-9;9381.59
2629;jesparza2;369814086-1;7831.06
2630;clangstaff9;369814086-1;7333.19
2631;clangstaff9;236198775-9;7468.21
2632;cmayes5;017137369-3;2987.77
2633;aepelett6;671688460-2;9774.98
2634;aepelett6;408840891-8;5840.77
2635;aepelett6;408840891-8;4151.22
2636;rmarchenko8;671688460-2;6494.07
2637;clangstaff9;837274956-6;9112.08
2638;rmarchenko8;604150177-8;3890.81
2639;ahenaughan3;408840891-8;283.51
2640;ksandcroft1;837274956-6;7017.72
2641;cmayes5;604150177-8;7280.65
2642;ksandcroft1;837274956-6;6380.87
2643;gvasilmanov0;244174503-4;573.05
2644;jesparza2;408840891-8;3081.62
2645;cmayes5;236198775-9;8895.96
2646;gvasilmanov0;671688460-2;8535.03
2647;clangstaff9;837274956-6;7512.57
2648;aroyle4;724222419-5;1385.32
2649;nbernholt7;236198775-9;7052.51
2650;gvasilmanov0;236198775-9;3333.69
2651;aepelett6;408840891-8;8290.02
2652;rmarchenko8;017137369-3;4104.34
2653;rmarchenko8;604150177-8;6287.92
2654;aepelett6;408840891-8;8212.48
2655;ksandcroft1;369814086-1;7470.43
2656;cmayes5;244174503-4;7548.74
2657;jesparza2;921481382-5;8332.78
2658;jesparza2;604150177-8;4230.03
2659;gvasilmanov0;017137369-3;9652.17
2660;aroyle4;236198775-9;9465.9
2661;clangstaff9;837274956-6;4345.01
2662;ahenaughan3;408840891-8;2096.92
2663;cmayes5;244174503-4;9478.78
2664;aroyle4;408840891-8;4770.21
2665;ksandcroft1;671688460-2;552.08
2666;cmayes5;369814086-1;9519.46
2667;aroyle4;724222419-5;3039.58
2668;cmayes5;244174503-4;5234.22
2669;aepelett6;671688460-2;7228.74
2670;aepelett6;604150177-8;2842.38
2671;rmarchenko8;724222419-5;2738.67
2672;ksandcroft1;369814086-1;5417.39
2673;ksandcroft1;244174503-4;8474.34
2674;ahenaughan3;244174503-4;1558.96
2675;ksandcroft1;244174503-4;3834.71
2676;rmarchenko8;724222419-5;7167.35
2677;aroyle4;724222419-5;8680.5
2678;aroyle4;837274956-6;570.87
2679;clangstaff9;724222419-5;8124.31
2680;rmarchenko8;244174503-4;6068.87
2681;aroyle4;244174503-4;2766.83
2682;cmayes5;921481382-5;8300
2683;jesparza2;671688460-2;7841.01
2684;cmayes5;369814086-1;5244.61
2685;jesparza2;671688460-2;4705.21
2686;aepelett6;837274956-6;87.69
2687;ksandcroft1;236198775-9;7470.84
2688;ahenaughan3;408840891-8;9706.69
2689;aroyle4;921481382-5;7851.67
2690;cmayes5;408840891-8;6015.61
2691;aepelett6;837274956-6;363.07
2692;nbernholt7;671688460-2;2181.95
2693;nbernholt7;244174503-4;4115.07
2694;ahenaughan3;921481382-5;3668.2
2695;gvasilmanov0;017137369-3;9121.05
2696;jesparza2;724222419-5;2187.53
2697;cmayes5;236198775-9;8500.43
2698;ksandcroft1;921481382-5;9330.87
2699;ahenaughan3;408840891-8;3308.96
2700;jesparza2;671688460-2;6142.49
2701;aepelett6;236198775-9;5897.05
2702;ksandcroft1;604150177-8;8031.79
2703;nbernholt7;017137369-3;9100.84
2704;clangstaff9;408840891-8;4108.03
2705;aroyle4;724222419-5;6342.68
2706;ahenaughan3;604150177-8;1101.41
2707;nbernholt7;369814086-1;2855.51
2708;gvasilmanov0;408840891-8;827.07
2709;nbernholt7;837274956-6;9466.94
2710;jesparza2;921481382-5;7386.27
2711;cmayes5;604150177-8;5515.17
2712;ksandcroft1;671688460-2;9962.57
2713;rmarchenko8;604150177-8;9738.56
2714;aroyle4;408840891-8;6124.1
2715;rmarchenko8;837274956-6;9111.2
